458
214
0.994523 0.244320 1.310040 65.976489
1.002088 0.242284 1.317746 65.072080
1.009651 0.240297 1.325467 64.314780
1.017205 0.238351 1.333207 63.619855
1.024748 0.236446 1.340968 62.984666
1.032277 0.234581 1.348752 62.408275
1.039796 0.232757 1.356556 61.849189
1.047303 0.230975 1.364380 61.319672
1.054802 0.229242 1.372224 60.791667
1.062292 0.227560 1.380087 60.266195
1.069779 0.225938 1.387966 59.768947
1.077262 0.224383 1.395861 59.304169
1.084745 0.222905 1.403773 58.852707
1.092229 0.221516 1.411698 58.440745
1.099716 0.220224 1.419637 58.077581
1.107206 0.219042 1.427591 57.743214
1.114698 0.217981 1.435560 57.461027
1.122193 0.217051 1.443542 57.250032
1.129689 0.216264 1.451539 57.100010
1.137182 0.215629 1.459552 57.018060
1.144673 0.215156 1.467579 57.021223
1.152156 0.214855 1.475620 57.104271
1.159630 0.214732 1.483675 57.271288
1.167089 0.214797 1.491745 57.534947
1.174530 0.215054 1.499827 57.897737
1.181950 0.215510 1.507920 58.357142
1.189342 0.216168 1.516025 58.938590
1.196702 0.217032 1.524139 59.630477
1.204029 0.218105 1.532259 60.432653
1.211315 0.219386 1.540384 61.377938
1.218558 0.220876 1.548513 62.461811
1.225755 0.222573 1.556642 63.665472
1.232903 0.224473 1.564770 65.035351
1.239999 0.226575 1.572893 66.559319
1.247041 0.228873 1.581010 68.226451
1.254028 0.231363 1.589118 70.078499
1.260960 0.234040 1.597213 72.103388
1.267836 0.236894 1.605297 74.323893
1.274655 0.239920 1.613365 76.758959
1.281419 0.243112 1.621416 79.350261
1.288129 0.246461 1.629448 82.216700
1.294787 0.249956 1.637462 85.328416
1.301393 0.253591 1.645456 88.638843
1.307950 0.257357 1.653429 92.290174
1.314466 0.261240 1.661381 96.164962
1.320938 0.265232 1.669314 100.393977
1.327373 0.269322 1.677228 104.903261
1.333777 0.273493 1.685124 109.760515
1.340153 0.277737 1.693003 115.040597
1.346511 0.282034 1.700869 120.541727
1.352855 0.286369 1.708726 126.542545
1.359195 0.290725 1.716574 132.761412
1.365539 0.295074 1.724422 139.462891
1.371898 0.299397 1.732273 146.330698
1.378284 0.303661 1.740133 153.394386
1.384708 0.307832 1.748013 160.984115
1.391183 0.311875 1.755918 167.838324
1.397720 0.315734 1.763864 174.844226
1.404332 0.319352 1.771860 181.602699
1.411025 0.322666 1.779922 186.701186
1.417799 0.325599 1.788063 190.561577
1.424640 0.328063 1.796302 192.285305
1.431523 0.329950 1.804658 190.374415
1.438394 0.331192 1.813143 182.728801
1.445161 0.331805 1.821780 167.614391
1.451633 0.332055 1.830658 155.441137
1.457940 0.332478 1.839647 155.543187
213
1.446726 0.430927 1.854954 209.819541
1.439747 0.431654 1.846497 175.488279
1.432510 0.432563 1.838278 168.190658
1.425230 0.433419 1.830090 172.971628
1.417904 0.434183 1.821935 175.393757
1.410512 0.434770 1.813825 178.518603
